player_id,avg_session_length_mins,days_since_last_login,last_login_date,total_lifetime_spend,level_reached,churned,log_total_spent,activity_segment,is_high_value,predicted_ltv,potential_uplift
player_88,32.14290969846008,2,2026-01-07,65.67703674865086,19,0,4.199860617012852,Active,0,4.248404536432409,0.0
player_89,7.385254821021405,12,2025-12-28,0.0,2,0,0.0,At_Risk,0,5.923260310277585,5.923260310277585
player_90,18.35440598488785,12,2025-12-28,0.0,30,0,0.0,At_Risk,0,9.400107889896676,9.400107889896676
player_91,16.841289837428924,9,2025-12-31,0.0,17,0,0.0,At_Risk,0,6.734656166494532,6.734656166494532
player_92,24.124637736400647,1,2026-01-08,0.0,34,0,0.0,Active,0,21.270247319802067,21.270247319802067
player_93,20.51232797610968,7,2026-01-02,0.0,6,0,0.0,Active,0,9.515290374073487,9.515290374073487
player_94,12.772035926693066,1,2026-01-08,5.062113189871616,30,0,1.80205845049554,Active,0,14.903713939118031,9.841600749246414
player_95,28.968166768056616,3,2026-01-06,0.0,49,0,0.0,Active,0,21.522390433649246,21.522390433649246
player_96,18.471597596587785,3,2026-01-06,0.0,9,0,0.0,Active,0,7.260595539043312,7.260595539043312
player_97,19.84316111799116,0,2026-01-09,22.19353691902632,16,0,3.143873658784897,Active,0,12.489067437031665,0.0
player_98,10.3721576474374,1,2026-01-08,0.0,39,0,0.0,Active,0,6.344455953796808,6.344455953796808
player_99,12.056156900856154,3,2026-01-06,0.0,33,0,0.0,Active,0,11.269048987678076,11.269048987678076
player_100,53.36310314004608,3,2026-01-06,0.0,42,0,0.0,Active,0,12.608556170545432,12.608556170545432
player_101,23.830517749868964,3,2026-01-06,3.302923094922753,18,0,1.4592945812642024,Active,0,19.429139909207464,16.12621681428471
player_102,33.9573654949012,0,2026-01-09,0.0,15,0,0.0,Active,0,4.510014832838982,4.510014832838982
player_103,17.760227379024258,0,2026-01-09,0.0,31,0,0.0,Active,0,9.646987230664417,9.646987230664417
player_104,6.036422639500852,3,2026-01-06,0.0,12,0,0.0,Active,0,12.835038891040732,12.835038891040732
player_105,15.36131791084383,0,2026-01-09,0.0,4,0,0.0,Active,0,7.094095393767898,7.094095393767898
player_106,38.91483947942739,0,2026-01-09,0.0,30,0,0.0,Active,0,20.253408236989674,20.253408236989674
player_107,37.12242940698557,2,2026-01-07,17.466074495456148,10,0,2.915935237537909,Active,0,7.113866107435577,0.0
player_108,17.30056942224426,5,2026-01-04,0.0,3,0,0.0,Active,0,7.677391141925604,7.677391141925604
player_109,12.655694440644458,1,2026-01-08,3.830678586323769,8,0,1.574986951859007,Active,0,9.298790464142085,5.468111877818316
player_110,34.487595386713664,1,2026-01-08,0.0,17,0,0.0,Active,0,10.373593719717567,10.373593719717567
player_111,12.348453617689968,16,2025-12-24,0.0,35,1,0.0,Churned_Status,0,11.423326553032345,11.423326553032345
player_112,20.09680425925227,8,2026-01-01,0.0,2,0,0.0,At_Risk,0,11.398850890005878,11.398850890005878
player_113,3.60375854693896,1,2026-01-08,23.145993659944995,16,0,3.1841184723385134,Active,0,13.402915609903392,0.0
player_114,10.87974521002694,5,2026-01-04,0.0,43,0,0.0,Active,0,5.816994486241611,5.816994486241611
player_115,28.232032155850284,1,2026-01-08,89.72994173055781,41,0,4.507887420952276,Active,0,37.01366721553941,0.0
player_116,9.174827935490592,10,2025-12-30,0.0,20,0,0.0,At_Risk,0,9.724033104726706,9.724033104726706
player_117,4.115930270398458,20,2025-12-20,87.36822625336526,32,1,4.481512473509588,Churned_Status,0,75.39463161803593,0.0
player_118,11.935358451923284,2,2026-01-07,0.0,41,0,0.0,Active,0,10.938567259699525,10.938567259699525
player_119,8.968110988697275,5,2026-01-04,0.0,8,0,0.0,Active,0,9.285231553637077,9.285231553637077
player_120,15.994975127422736,1,2026-01-08,0.0,11,0,0.0,Active,0,10.578183712376912,10.578183712376912
player_121,6.255078135558344,2,2026-01-07,0.0,48,0,0.0,Active,0,7.837558940340522,7.837558940340522
player_122,18.868087182296808,3,2026-01-06,0.0,48,0,0.0,Active,0,8.483489529611314,8.483489529611314
player_123,11.843025988393435,0,2026-01-09,18.32611367670616,48,0,2.961457221620573,Active,0,10.679737281545348,0.0
player_124,21.277291243883205,0,2026-01-09,0.0,49,0,0.0,Active,0,5.945259195580554,5.945259195580554
player_125,32.80529810990575,2,2026-01-07,0.0,19,0,0.0,Active,0,4.248404536432409,4.248404536432409
player_126,22.704789781508964,1,2026-01-08,22.028097232964004,47,0,3.1367150891845346,Active,0,9.718320932132286,0.0
player_127,9.432537983489237,0,2026-01-09,0.0,35,0,0.0,Active,0,15.541392293133029,15.541392293133029
player_128,2.8468346385222305,14,2025-12-26,49.571267560346286,43,1,3.923383580238432,At_Risk,0,32.26525275913039,0.0
player_129,10.6156282428034,1,2026-01-08,0.0,23,0,0.0,Active,0,9.181916640740072,9.181916640740072
player_130,12.780192523168107,1,2026-01-08,0.0,18,0,0.0,Active,0,11.150449713376222,11.150449713376222
player_131,7.378767508951993,1,2026-01-08,0.0,38,0,0.0,Active,0,8.223367814272482,8.223367814272482
player_132,38.67713531412888,0,2026-01-09,0.0,19,0,0.0,Active,0,12.483610997085904,12.483610997085904
player_133,9.06327802848644,4,2026-01-05,0.0,4,0,0.0,Active,0,9.483325979442176,9.483325979442176
player_134,33.43516418684766,4,2026-01-05,0.0,16,0,0.0,Active,0,9.577383350662252,9.577383350662252
player_135,7.496655253148719,6,2026-01-03,0.0,38,0,0.0,Active,0,8.002432458714837,8.002432458714837
player_136,13.674908378917705,0,2026-01-09,0.0,41,0,0.0,Active,0,3.2800428731311406,3.2800428731311406
player_137,16.63719694433677,0,2026-01-09,0.0,28,0,0.0,Active,0,17.785633383959517,17.785633383959517
player_138,25.29929196290748,8,2026-01-01,0.0,3,0,0.0,At_Risk,0,6.988142605843199,6.988142605843199
player_139,21.63781729826178,13,2025-12-27,74.25892104485186,34,0,4.320934448693296,At_Risk,0,17.49270741480921,0.0
player_140,9.73865498489491,8,2026-01-01,0.0,24,0,0.0,At_Risk,0,7.218840740779117,7.218840740779117
player_141,30.009244501510043,6,2026-01-03,20.319247307851143,15,0,3.059610294164629,Active,0,20.902633322919918,0.5833860150687755
player_142,16.297161856083395,11,2025-12-29,0.0,47,0,0.0,At_Risk,0,19.642081141272847,19.642081141272847
player_143,4.833043357075789,3,2026-01-06,0.0,10,0,0.0,Active,0,2.9659164935309232,2.9659164935309232
player_144,10.528250385441872,9,2025-12-31,0.0,3,0,0.0,At_Risk,0,7.770023557341766,7.770023557341766
player_145,17.51207946982215,14,2025-12-26,49.62324605185477,42,0,3.924410878937232,At_Risk,0,12.384738798919845,0.0
player_146,36.18868148796543,0,2026-01-09,0.0,7,0,0.0,Active,0,7.065930994311241,7.065930994311241
player_147,13.233605253864445,10,2025-12-30,64.19328248066356,23,0,4.177356434187034,At_Risk,0,10.638741944672102,0.0
player_148,21.292258686941416,3,2026-01-06,0.0,21,0,0.0,Active,0,14.51185800133764,14.51185800133764
player_149,19.022215735396667,1,2026-01-08,10.577575082208057,47,0,2.449070044534903,Active,0,8.349007082080373,0.0
player_150,56.25860136887757,0,2026-01-09,68.74983579384438,44,0,4.244915066488588,Active,0,44.09411597148475,0.0
player_151,15.786677832478205,1,2026-01-08,23.813766860682502,3,0,3.211398614501508,Active,0,12.573856992545027,0.0
player_152,15.171860363097831,8,2026-01-01,0.0,14,0,0.0,At_Risk,0,10.105412857925023,10.105412857925023
player_153,14.341311951199092,8,2026-01-01,0.0,4,0,0.0,At_Risk,0,7.653002702641923,7.653002702641923
player_154,23.419196643322145,2,2026-01-07,0.0,47,0,0.0,Active,0,9.852803379663227,9.852803379663227
player_155,10.929439464302114,7,2026-01-02,0.0,39,0,0.0,Active,0,5.663379686290792,5.663379686290792
player_156,16.535182705099217,0,2026-01-09,0.0,46,0,0.0,Active,0,2.6306844128992424,2.6306844128992424
player_157,32.302814847812925,14,2025-12-26,0.0,26,0,0.0,At_Risk,0,2.5771868233363158,2.5771868233363158
player_158,12.385110334809092,3,2026-01-06,0.0,49,0,0.0,Active,0,4.937919877896045,4.937919877896045
player_159,17.414537706734233,4,2026-01-05,0.0,24,0,0.0,Active,0,6.363113414158729,6.363113414158729
player_160,22.299948714918823,0,2026-01-09,86.6413484096109,31,0,4.473252900387214,Active,0,19.368620637464367,0.0
player_161,19.90046468554529,9,2025-12-31,0.0,1,0,0.0,At_Risk,0,14.77916986125774,14.77916986125774
player_162,7.185968086029386,1,2026-01-08,18.287960829699216,7,0,2.9594811100648637,Active,0,10.283518505555916,0.0
player_163,7.474264446930153,0,2026-01-09,28.446000490949896,22,0,3.382558094116106,Active,0,10.014572216336491,0.0
player_164,23.86233434930132,5,2026-01-04,28.05984362290343,1,0,3.36935727694746,Active,0,20.795771792656364,0.0
player_165,5.786290253225308,12,2025-12-28,0.0,10,0,0.0,At_Risk,0,3.645935437230211,3.645935437230211
player_166,16.481451013482136,4,2026-01-05,0.0,47,0,0.0,Active,0,5.314580205394515,5.314580205394515
player_167,20.016090362672045,3,2026-01-06,0.0,19,0,0.0,Active,0,12.310671183641158,12.310671183641158
player_168,3.3393708493038305,2,2026-01-07,0.0,4,0,0.0,Active,0,3.6925655595481293,3.6925655595481293
player_169,37.33811417199641,0,2026-01-09,0.0,25,0,0.0,Active,0,8.736846068282818,8.736846068282818
player_170,2.566933141704826,7,2026-01-02,0.0,6,0,0.0,Active,0,4.673701380917524,4.673701380917524
player_171,6.583388585275657,0,2026-01-09,3.5248667199694537,20,0,1.5095881225677106,Active,0,10.014572216336491,6.489705496367037
player_172,3.612073238299849,9,2025-12-31,88.7600533163561,39,1,4.497140035762135,At_Risk,0,54.837376109271396,0.0
player_173,5.88394040325079,12,2025-12-28,35.479888915550106,38,0,3.5967611201233725,At_Risk,0,35.07833556632394,0.0
player_174,19.633473961711,3,2026-01-06,0.0,2,0,0.0,Active,0,23.577437188095907,23.577437188095907
player_175,63.2362303012453,0,2026-01-09,0.0,33,0,0.0,Active,0,15.739649172965928,15.739649172965928
player_176,9.653678586841236,0,2026-01-09,0.0,2,0,0.0,Active,0,11.010914854595661,11.010914854595661
player_177,13.916038067006632,2,2026-01-07,0.0,11,0,0.0,Active,0,9.433272911673026,9.433272911673026
player_178,33.87863206500483,1,2026-01-08,0.0,11,0,0.0,Active,0,5.478197525421345,5.478197525421345
player_179,11.901424661747546,15,2025-12-25,0.0,6,1,0.0,Churned_Status,0,9.723606168877593,9.723606168877593
player_180,12.30328108392502,2,2026-01-07,0.0,27,0,0.0,Active,0,7.554646874030585,7.554646874030585
player_181,7.81147064418795,2,2026-01-07,0.0,42,0,0.0,Active,0,7.187151579617952,7.187151579617952
player_182,26.535884645682216,6,2026-01-03,0.0,7,0,0.0,Active,0,9.180225345310145,9.180225345310145
player_183,36.35440544969109,0,2026-01-09,0.0,7,0,0.0,Active,0,7.065930994311241,7.065930994311241
player_184,5.853630833672112,1,2026-01-08,53.51887312002268,8,0,3.998546937502887,Active,0,75.5915294279528,22.072656307930124
player_185,34.39016838897514,2,2026-01-07,0.0,13,0,0.0,Active,0,5.92523744378501,5.92523744378501
player_186,8.84451911078927,2,2026-01-07,17.713531382762714,49,0,2.929246865542152,Active,0,5.40638419384971,0.0
player_187,11.417551087118332,1,2026-01-08,0.0,45,0,0.0,Active,0,5.0494097409881,5.0494097409881
player_188,18.590138499754435,3,2026-01-06,0.0,44,0,0.0,Active,0,12.176700926581828,12.176700926581828
player_189,8.49258635871221,0,2026-01-09,0.0,32,0,0.0,Active,0,15.372178255071699,15.372178255071699
player_190,3.7931002308640993,8,2026-01-01,7.227896855818383,49,1,2.1075304359584166,At_Risk,0,11.947282211185955,4.719385355367573
player_191,14.188774928983817,0,2026-01-09,0.0,39,0,0.0,Active,0,4.450741555316616,4.450741555316616
player_192,19.396080324614733,0,2026-01-09,0.0,14,0,0.0,Active,0,11.184936142833859,11.184936142833859
player_193,35.188652702735695,1,2026-01-08,0.0,44,0,0.0,Active,0,24.765825037655006,24.765825037655006
player_194,13.719705710939763,11,2025-12-29,21.113721499280945,7,0,3.096198298176429,At_Risk,0,10.449001204378398,0.0
player_195,10.349661263296886,8,2026-01-01,0.0,22,0,0.0,At_Risk,0,6.8271346973871205,6.8271346973871205
player_196,10.073486504208418,11,2025-12-29,0.0,23,0,0.0,At_Risk,0,11.422027318368434,11.422027318368434
player_197,45.48173045577961,4,2026-01-05,40.52475145221243,26,0,3.726289669983852,Active,0,16.139399423475655,0.0
player_198,9.983421350920043,7,2026-01-02,64.36498263684923,2,0,4.179986681380028,Active,0,8.061911985114808,0.0
player_199,31.22508112614488,6,2026-01-03,0.0,46,0,0.0,Active,0,19.9252295144243,19.9252295144243
player_200,30.089997274287192,1,2026-01-08,25.0461490308308,46,0,3.259869927360932,Active,0,27.262971409733417,2.2168223789026165
player_201,11.688077665972727,5,2026-01-04,0.0,21,0,0.0,Active,0,9.477245010642593,9.477245010642593
player_202,1.0,13,2025-12-27,0.0,11,1,0.0,At_Risk,0,-0.5501572321374311,0.0
player_203,31.33307831464708,22,2025-12-18,45.221871814872834,34,1,3.8334531019680766,Churned_Status,0,23.647291911956724,0.0
player_204,3.669169347771756,1,2026-01-08,0.0,5,0,0.0,Active,0,4.5395304215379,4.5395304215379
player_205,11.4656196862422,9,2025-12-31,0.0,2,0,0.0,At_Risk,0,7.770023557341766,7.770023557341766
player_206,45.16567861714697,2,2026-01-07,0.0,34,0,0.0,Active,0,18.13451112676558,18.13451112676558
player_207,49.91261055600232,1,2026-01-08,87.41940417628308,37,0,4.48209144981266,Active,0,66.82527557735679,0.0
player_208,17.53782894400304,1,2026-01-08,0.0,15,0,0.0,Active,0,7.493766967620368,7.493766967620368
player_209,46.52094796516296,6,2026-01-03,0.0,4,0,0.0,Active,0,3.073646937959219,3.073646937959219
player_210,24.89544796865905,5,2026-01-04,0.0,41,0,0.0,Active,0,9.08005159383756,9.08005159383756
player_211,20.20225284630888,26,2025-12-14,5.578675050722628,1,1,1.883833364989016,Churned_Status,0,4.613903609864856,0.0
player_212,47.25748183846346,13,2025-12-27,0.0,30,0,0.0,At_Risk,0,7.943382010036849,7.943382010036849
player_213,7.5911322948385695,0,2026-01-09,45.54496851266767,25,0,3.8404189100759623,Active,0,9.538314526533505,0.0
player_214,5.290139776521778,13,2025-12-27,0.0,27,0,0.0,At_Risk,0,10.125581581180436,10.125581581180436
player_215,17.75519556357741,0,2026-01-09,0.0,17,0,0.0,Active,0,5.893723004922601,5.893723004922601
player_216,11.488403497540467,12,2025-12-28,0.0,20,0,0.0,At_Risk,0,7.3224991805384585,7.3224991805384585
player_217,11.67642656719696,5,2026-01-04,0.0,5,0,0.0,Active,0,9.06273954830641,9.06273954830641
player_218,12.69421196798893,1,2026-01-08,80.03006442683775,18,0,4.394820251570896,Active,0,11.150449713376222,0.0
player_219,20.238314242189062,2,2026-01-07,0.0,32,0,0.0,Active,0,17.3321078954225,17.3321078954225
player_220,40.43384075028364,9,2025-12-31,0.0,36,0,0.0,At_Risk,0,28.72422182744021,28.72422182744021
player_221,7.652971020786545,9,2025-12-31,0.0,19,0,0.0,At_Risk,0,7.659790272983541,7.659790272983541
player_222,11.988394443682306,0,2026-01-09,42.098864195777786,44,0,3.763496643996285,Active,0,13.058518851419484,0.0
player_223,9.861349787144722,3,2026-01-06,0.0,38,0,0.0,Active,0,6.478938401327748,6.478938401327748
player_224,8.337930188342188,0,2026-01-09,0.0,43,0,0.0,Active,0,6.260421847129924,6.260421847129924
player_225,10.82049502781421,14,2025-12-26,0.0,44,0,0.0,At_Risk,0,12.10753989886795,12.10753989886795
player_226,53.07090972483408,2,2026-01-07,195.9399819051696,30,0,5.282899021939737,Active,1,138.30539178068523,0.0
player_227,17.105741565790208,3,2026-01-06,0.0,32,0,0.0,Active,0,9.18956093164321,9.18956093164321
player_228,16.63039545784499,0,2026-01-09,45.0348509272444,2,0,3.829398738486373,Active,0,19.182919518765924,0.0
player_229,35.00806292845046,0,2026-01-09,0.0,33,0,0.0,Active,0,9.751808436291613,9.751808436291613
player_230,6.422329508392357,3,2026-01-06,67.90989229877165,44,0,4.232799742441928,Active,0,16.73542402306688,0.0
player_231,33.49854681036855,0,2026-01-09,0.0,15,0,0.0,Active,0,4.510014832838982,4.510014832838982
player_232,7.649067662386536,21,2025-12-19,124.1819402623372,29,1,4.829768201155451,Churned_Status,1,50.66746325426008,0.0
player_233,8.54272310376533,1,2026-01-08,0.0,30,0,0.0,Active,0,15.372178255071699,15.372178255071699
player_234,10.93611175658735,3,2026-01-06,0.0,16,0,0.0,Active,0,12.047168196990327,12.047168196990327
player_235,9.977415698352912,7,2026-01-02,0.0,40,0,0.0,Active,0,5.663379686290792,5.663379686290792
player_236,5.1314506132828015,6,2026-01-03,0.0,11,0,0.0,Active,0,8.006674842771005,8.006674842771005
player_237,31.06241542566257,0,2026-01-09,0.0,5,0,0.0,Active,0,2.2301989630789403,2.2301989630789403
player_238,22.30154156508825,6,2026-01-03,3.6112331556882906,2,0,1.528495317048841,Active,0,14.352067047423768,10.740833891735477
player_239,26.274541399498005,2,2026-01-07,0.0,19,0,0.0,Active,0,7.9263014266450735,7.9263014266450735
player_240,6.891630728686604,4,2026-01-05,0.0,10,0,0.0,Active,0,10.82969785944688,10.82969785944688
player_241,12.618975338285097,18,2025-12-22,0.0,10,1,0.0,Churned_Status,0,10.977514199200511,10.977514199200511
player_242,15.73552902336732,6,2026-01-03,0.0,2,0,0.0,Active,0,10.79715003425078,10.79715003425078
player_243,39.61144278990872,6,2026-01-03,0.0,32,0,0.0,Active,0,12.531141477062807,12.531141477062807
player_244,21.93494536626336,1,2026-01-08,185.9910976531509,26,0,5.231061009588496,Active,1,13.901117864003712,0.0
